,SEASON_YEAR,Game_Type,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER
725,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300051,2013-11-05T00:00:00,TOR vs. MIA,L,240.0,31,72,0.4305555555555556,6,21,0.2857142857142857,27,33,0.8181818181818182,13,27,40,15,15,4,1,4,21,27,95,-45,1,0,101.17429757238575
726,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300060,2013-11-06T00:00:00,TOR @ CHA,L,240.0,35,79,0.4430379746835443,7,16,0.4375,13,15,0.8666666666666667,11,27,38,18,12,2,3,8,27,19,90,-10,1,0,110.72861904886321
727,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300074,2013-11-08T00:00:00,TOR @ IND,L,240.00000000000003,32,81,0.3950617283950617,6,18,0.3333333333333333,14,16,0.875,15,27,42,16,15,7,6,6,22,19,84,-35,1,0,146.0165905180368
728,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300085,2013-11-09T00:00:00,TOR vs. UTA,W,239.99999999999997,40,83,0.4819277108433735,10,25,0.4,25,29,0.8620689655172413,13,27,40,23,12,8,4,5,20,24,115,120,0,0,219.96789271033649
729,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300103,2013-11-11T00:00:00,TOR @ HOU,L,290.0,38,114,0.3333333333333333,8,25,0.32,20,27,0.7407407407407407,20,31,51,10,13,12,5,14,38,30,104,-30,3,0,80.804782894631
730,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300114,2013-11-13T00:00:00,TOR @ MEM,W,240.0,31,67,0.4626865671641791,8,15,0.5333333333333333,33,39,0.8461538461538461,9,28,37,14,13,12,6,5,21,24,103,80,0,0,227.79222951935725
731,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300126,2013-11-15T00:00:00,TOR vs. CHI,L,240.0,29,82,0.35365853658536583,5,21,0.23809523809523808,17,22,0.7727272727272727,11,32,43,19,16,8,6,5,21,21,80,-80,0,0,78.58544247723
732,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300147,2013-11-17T00:00:00,TOR vs. POR,L,265.0,42,94,0.44680851063829785,3,17,0.17647058823529413,23,31,0.7419354838709677,15,36,51,17,16,6,3,6,23,25,110,-40,2,0,114.14542505225393
733,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300165,2013-11-20T00:00:00,TOR @ PHI,W,240.00000000000003,36,86,0.4186046511627907,14,29,0.4827586206896552,22,28,0.7857142857142857,9,32,41,24,10,7,9,4,23,23,108,50,1,0,140.7121516962593
734,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300178,2013-11-22T00:00:00,TOR vs. WAS,W,240.0,37,78,0.47435897435897434,5,18,0.2777777777777778,17,23,0.7391304347826086,13,33,46,22,14,5,8,4,20,22,96,40,1,0,161.52081844422403
735,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300211,2013-11-26T00:00:00,TOR vs. BKN,L,240.00000000000003,34,78,0.4358974358974359,11,26,0.4230769230769231,21,22,0.9545454545454546,9,25,34,18,15,4,1,3,24,18,100,-10,0,0,98.28402241691296
736,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300230,2013-11-29T00:00:00,TOR vs. MIA,L,240.0,28,73,0.3835616438356164,8,30,0.26666666666666666,19,32,0.59375,10,33,43,16,17,8,5,4,18,30,83,-35,1,0,104.84479063938318
737,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300248,2013-12-01T00:00:00,TOR vs. DEN,L,240.0,35,87,0.40229885057471265,8,22,0.36363636363636365,20,26,0.7692307692307693,14,28,42,18,13,8,6,6,20,22,98,-70,1,0,116.63937297254259
738,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300268,2013-12-03T00:00:00,TOR @ GSW,L,240.0,40,77,0.5194805194805194,8,20,0.4,15,18,0.8333333333333334,9,29,38,17,18,6,2,2,25,16,103,-45,1,0,106.28671735680489
739,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300287,2013-12-06T00:00:00,TOR @ PHX,L,239.99999999999997,35,87,0.40229885057471265,5,19,0.2631578947368421,22,25,0.88,11,25,36,15,8,7,5,4,26,27,97,-45,2,0,69.82213958253752
740,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300303,2013-12-08T00:00:00,TOR @ LAL,W,240.0,40,82,0.4878048780487805,4,26,0.15384615384615385,22,25,0.88,6,32,38,19,11,11,4,3,18,23,106,60,1,0,131.83307650164298
741,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300312,2013-12-10T00:00:00,TOR vs. SAS,L,239.99999999999997,38,83,0.4578313253012048,10,23,0.43478260869565216,17,19,0.8947368421052632,11,27,38,23,17,6,3,3,18,18,103,-65,0,0,149.2987790578369
742,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300331,2013-12-13T00:00:00,TOR vs. PHI,W,240.0,39,82,0.47560975609756095,10,25,0.4,20,24,0.8333333333333334,10,37,47,24,15,8,5,5,19,18,108,40,2,0,143.28903980499604
743,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300346,2013-12-14T00:00:00,TOR @ CHI,W,239.99999999999997,40,83,0.4819277108433735,5,15,0.3333333333333333,14,18,0.7777777777777778,7,36,43,26,11,5,11,9,17,20,99,110,1,0,172.04551147945207
744,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300371,2013-12-18T00:00:00,TOR vs. CHA,L,265.0,41,96,0.4270833333333333,6,26,0.23076923076923078,14,20,0.7,16,34,50,22,15,10,4,1,28,24,102,-10,1,0,111.58087126677623
745,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300389,2013-12-20T00:00:00,TOR @ DAL,W,265.0,42,91,0.46153846153846156,11,21,0.5238095238095238,14,18,0.7777777777777778,14,32,46,17,15,9,3,3,14,17,109,5,1,0,123.03686245747551
746,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300405,2013-12-22T00:00:00,TOR @ OKC,W,239.99999999999994,36,91,0.3956043956043956,8,20,0.4,24,29,0.8275862068965517,12,30,42,22,13,7,2,7,29,28,104,30,1,0,106.68010351315584
747,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300414,2013-12-23T00:00:00,TOR @ SAS,L,239.99999999999994,37,81,0.4567901234567901,7,21,0.3333333333333333,18,25,0.72,11,29,40,21,13,4,5,7,21,22,99,-65,0,0,87.72787024397046
748,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300430,2013-12-27T00:00:00,TOR @ NYK,W,239.99999999999997,31,73,0.4246575342465753,10,28,0.35714285714285715,23,33,0.696969696969697,15,35,50,21,16,6,4,5,20,29,95,60,2,0,115.43264989640028
749,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300438,2013-12-28T00:00:00,TOR vs. NYK,W,240.00000000000003,36,80,0.45,15,32,0.46875,28,34,0.8235294117647058,13,32,45,23,14,8,4,4,22,26,115,75,1,0,147.83045806251914
750,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300463,2013-12-31T00:00:00,TOR @ CHI,W,239.99999999999997,29,69,0.42028985507246375,4,14,0.2857142857142857,23,31,0.7419354838709677,7,37,44,16,15,5,6,4,22,21,85,30,1,0,119.23192995913448
751,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300469,2014-01-01T00:00:00,TOR vs. IND,W,240.0,34,78,0.4358974358974359,7,19,0.3684210526315789,20,23,0.8695652173913043,9,30,39,27,17,12,4,3,18,27,95,65,1,0,121.98590231494157
752,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300482,2014-01-03T00:00:00,TOR @ WAS,W,239.99999999999997,40,79,0.5063291139240507,11,22,0.5,10,13,0.7692307692307693,10,23,33,29,12,8,4,2,20,14,101,65,1,0,132.65225198529927
753,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300500,2014-01-05T00:00:00,TOR @ MIA,L,239.99999999999997,39,77,0.5064935064935064,7,22,0.3181818181818182,12,21,0.5714285714285714,7,27,34,24,13,5,7,2,23,24,97,-25,0,0,113.01715692514401
754,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300510,2014-01-07T00:00:00,TOR @ IND,L,240.00000000000003,30,81,0.37037037037037035,5,19,0.2631578947368421,14,18,0.7777777777777778,5,31,36,18,9,7,4,8,25,19,79,-35,0,0,72.08749138900616
755,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300521,2014-01-08T00:00:00,TOR vs. DET,W,240.0,35,86,0.4069767441860465,11,31,0.3548387096774194,31,34,0.9117647058823529,12,43,55,25,12,5,10,5,30,26,112,105,2,0,236.36865282184564
756,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300543,2014-01-11T00:00:00,TOR vs. BKN,W,240.0,32,79,0.4050632911392405,11,25,0.44,21,28,0.75,16,33,49,16,12,8,6,10,21,26,96,80,1,0,140.22218938276976
757,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300555,2014-01-13T00:00:00,TOR vs. MIL,W,240.00000000000003,40,79,0.5063291139240507,12,23,0.5217391304347826,24,30,0.8,16,30,46,26,14,9,3,7,23,21,116,110,1,0,225.04378717088142
758,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300569,2014-01-15T00:00:00,TOR @ BOS,L,240.0,30,78,0.38461538461538464,11,24,0.4583333333333333,12,25,0.48,13,31,44,22,13,5,3,3,29,22,83,-25,1,0,85.27956986414974
759,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300584,2014-01-17T00:00:00,TOR vs. MIN,W,240.0,34,78,0.4358974358974359,11,24,0.4583333333333333,15,20,0.75,12,31,43,26,11,6,2,3,21,21,94,25,0,0,59.97552109502527
760,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300601,2014-01-19T00:00:00,TOR vs. LAL,L,239.99999999999997,44,90,0.4888888888888889,9,30,0.3,9,11,0.8181818181818182,13,34,47,30,13,6,4,2,21,13,106,-30,0,0,153.67269334648233
761,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300608,2014-01-20T00:00:00,TOR @ CHA,L,239.99999999999997,39,95,0.4105263157894737,10,29,0.3448275862068966,7,10,0.7,17,34,51,19,12,8,3,5,24,9,95,-25,1,0,124.69089846316128
762,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300624,2014-01-22T00:00:00,TOR vs. DAL,W,239.99999999999994,32,76,0.42105263157894735,7,23,0.30434782608695654,22,32,0.6875,9,31,40,20,13,11,1,1,19,24,93,40,1,0,111.79616630345548
763,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300634,2014-01-24T00:00:00,TOR @ PHI,W,240.0,40,84,0.47619047619047616,8,20,0.4,16,22,0.7272727272727273,13,40,53,28,15,4,6,2,22,18,104,45,1,1,135.72958853529556
764,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300647,2014-01-25T00:00:00,TOR vs. LAC,L,240.0,36,74,0.4864864864864865,14,29,0.4827586206896552,32,38,0.8421052631578947,15,27,42,24,14,4,1,1,22,23,118,-40,2,0,159.98883413762678
765,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300663,2014-01-27T00:00:00,TOR @ BKN,W,239.99999999999997,37,79,0.46835443037974683,9,22,0.4090909090909091,21,26,0.8076923076923077,10,33,43,21,18,8,3,4,18,20,104,5,1,0,125.05957918891848
766,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300676,2014-01-29T00:00:00,TOR vs. ORL,W,240.0,37,87,0.42528735632183906,14,31,0.45161290322580644,10,13,0.7692307692307693,13,41,54,26,14,5,3,5,20,14,98,75,3,0,121.12476863528477
767,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300694,2014-01-31T00:00:00,TOR @ DEN,W,239.99999999999997,37,85,0.43529411764705883,8,21,0.38095238095238093,18,20,0.9,9,31,40,24,14,10,7,6,18,19,100,50,0,0,163.5753765507508
768,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300707,2014-02-01T00:00:00,TOR @ POR,L,240.0,40,87,0.45977011494252873,6,20,0.3,17,25,0.68,9,29,38,27,12,2,3,3,30,24,103,-15,1,0,77.34565514325445
769,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300719,2014-02-03T00:00:00,TOR @ UTA,W,239.99999999999994,37,84,0.44047619047619047,6,21,0.2857142857142857,14,16,0.875,15,29,44,21,6,7,3,5,17,16,94,75,1,0,133.5011036526805
770,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300735,2014-02-05T00:00:00,TOR @ SAC,L,239.99999999999994,36,84,0.42857142857142855,10,25,0.4,19,24,0.7916666666666666,16,28,44,25,17,7,6,4,35,23,101,-40,1,0,155.61270994970727
771,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300748,2014-02-07T00:00:00,TOR @ LAC,L,240.00000000000003,34,85,0.4,7,26,0.2692307692307692,30,40,0.75,16,28,44,22,9,7,2,4,35,28,105,-65,1,0,133.7052827072618
772,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300765,2014-02-10T00:00:00,TOR vs. NOP,W,240.0,36,76,0.47368421052631576,10,24,0.4166666666666667,26,33,0.7878787878787878,9,27,36,22,11,6,3,4,20,26,108,35,1,0,151.05913380659533
773,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300779,2014-02-12T00:00:00,TOR vs. ATL,W,240.0,38,94,0.40425531914893614,11,33,0.3333333333333333,17,22,0.7727272727272727,15,32,47,22,7,8,3,0,19,21,104,105,1,0,159.93608502284607
774,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300794,2014-02-18T00:00:00,TOR @ WAS,W,240.00000000000003,42,74,0.5675675675675675,7,16,0.4375,12,15,0.8,2,27,29,25,15,9,5,3,25,19,103,50,1,0,152.26365073244187
775,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300803,2014-02-19T00:00:00,TOR vs. CHI,L,240.00000000000006,35,83,0.42168674698795183,3,17,0.17647058823529413,19,23,0.8260869565217391,12,21,33,16,10,7,4,8,24,24,92,-10,0,0,102.19132004172543
776,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300818,2014-02-21T00:00:00,TOR vs. CLE,W,240.00000000000003,40,93,0.43010752688172044,7,21,0.3333333333333333,11,13,0.8461538461538461,12,30,42,23,8,8,4,8,23,18,98,35,0,0,126.25128959663218
777,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300836,2014-02-23T00:00:00,TOR vs. ORL,W,240.0,34,65,0.5230769230769231,9,17,0.5294117647058824,28,36,0.7777777777777778,9,41,50,23,23,4,4,2,22,25,105,75,0,0,156.02267209404366
778,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300846,2014-02-25T00:00:00,TOR @ CLE,W,239.99999999999997,35,79,0.4430379746835443,10,32,0.3125,19,24,0.7916666666666666,10,29,39,27,14,5,6,1,21,21,99,30,0,0,134.20853838166465
779,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300864,2014-02-27T00:00:00,TOR vs. WAS,L,315.0,45,100,0.45,12,30,0.4,27,36,0.75,11,39,50,29,17,10,5,7,35,32,129,-25,1,0,147.07185012667134
780,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300884,2014-03-02T00:00:00,TOR vs. GSW,W,240.0,38,79,0.4810126582278481,8,22,0.36363636363636365,20,23,0.8695652173913043,9,30,39,28,9,6,3,5,18,22,104,30,0,0,163.34543114711812
781,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300919,2014-03-07T00:00:00,TOR vs. SAC,W,240.0,34,73,0.4657534246575342,10,21,0.47619047619047616,21,28,0.75,6,31,37,21,12,9,6,2,29,23,99,60,0,0,280.71707665593055
782,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300940,2014-03-09T00:00:00,TOR @ MIN,W,240.0,37,76,0.4868421052631579,14,24,0.5833333333333334,23,31,0.7419354838709677,12,36,48,22,19,3,6,2,27,25,111,35,1,1,140.74315798953907
783,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300944,2014-03-10T00:00:00,TOR @ BKN,L,240.0,35,71,0.49295774647887325,6,23,0.2608695652173913,21,24,0.875,7,30,37,19,12,7,6,2,22,27,97,-20,0,0,148.38741919370995
784,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300960,2014-03-12T00:00:00,TOR vs. DET,W,239.99999999999997,37,88,0.42045454545454547,8,20,0.4,19,25,0.76,15,39,54,19,16,9,3,3,20,17,101,70,1,0,102.13736584383773
785,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300974,2014-03-14T00:00:00,TOR vs. MEM,W,239.99999999999994,36,71,0.5070422535211268,9,17,0.5294117647058824,18,22,0.8181818181818182,8,28,36,23,16,9,1,6,22,17,99,65,1,0,105.13527387048623
786,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21300988,2014-03-16T00:00:00,TOR vs. PHX,L,240.00000000000003,42,85,0.49411764705882355,7,23,0.30434782608695654,22,25,0.88,4,22,26,27,11,12,3,4,27,23,113,-40,1,0,150.0612223422969
787,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301004,2014-03-18T00:00:00,TOR @ ATL,L,265.0,40,81,0.49382716049382713,7,24,0.2916666666666667,26,29,0.896551724137931,8,42,50,21,15,2,3,0,31,24,113,-25,2,0,142.42928699701093
788,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301012,2014-03-19T00:00:00,TOR @ NOP,W,240.0,36,86,0.4186046511627907,9,22,0.4090909090909091,26,32,0.8125,22,26,48,20,11,8,5,6,20,25,107,35,0,0,146.52978454670858
789,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301024,2014-03-21T00:00:00,TOR vs. OKC,L,289.99999999999994,41,101,0.40594059405940597,8,29,0.27586206896551724,28,33,0.8484848484848485,14,43,57,17,18,10,8,4,32,30,118,-5,1,0,70.65010468702275
790,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301040,2014-03-23T00:00:00,TOR vs. ATL,W,240.0,34,80,0.425,8,24,0.3333333333333333,20,28,0.7142857142857143,12,33,45,17,16,12,4,2,19,19,96,50,1,0,135.74318537222143
791,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301057,2014-03-25T00:00:00,TOR @ CLE,L,239.99999999999997,35,88,0.3977272727272727,14,32,0.4375,16,26,0.6153846153846154,13,25,38,30,7,6,3,9,24,22,100,-10,1,0,167.97970862246896
792,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301063,2014-03-26T00:00:00,TOR @ BOS,W,239.99999999999997,36,80,0.45,11,23,0.4782608695652174,16,18,0.8888888888888888,11,37,48,17,16,4,3,5,21,16,99,45,1,0,64.02228129295673
793,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301076,2014-03-28T00:00:00,TOR vs. BOS,W,239.99999999999997,40,86,0.46511627906976744,5,20,0.25,20,22,0.9090909090909091,12,24,36,23,10,10,5,2,18,21,105,10,0,0,170.2068868306201
794,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301096,2014-03-30T00:00:00,TOR @ ORL,W,240.0,33,73,0.4520547945205479,6,19,0.3157894736842105,26,27,0.9629629629629629,8,22,30,13,14,9,2,4,14,23,98,25,0,0,142.16791169279557
795,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301105,2014-03-31T00:00:00,TOR @ MIA,L,240.0,35,70,0.5,8,26,0.3076923076923077,5,10,0.5,5,25,30,17,14,7,1,2,25,14,83,-50,1,0,96.39993474312523
796,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301118,2014-04-02T00:00:00,TOR vs. HOU,W,240.00000000000003,34,75,0.4533333333333333,10,25,0.4,29,39,0.7435897435897436,3,33,36,20,13,7,3,1,25,30,107,20,0,0,131.49454927381194
797,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301131,2014-04-04T00:00:00,TOR vs. IND,W,240.0,40,84,0.47619047619047616,10,22,0.45454545454545453,12,16,0.75,9,33,42,23,11,6,5,3,20,19,102,40,0,0,139.652103517295
798,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301148,2014-04-05T00:00:00,TOR @ MIL,W,240.0,36,81,0.4444444444444444,12,27,0.4444444444444444,18,22,0.8181818181818182,12,27,39,20,9,5,2,5,22,21,102,20,1,0,136.99558219393552
799,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301164,2014-04-09T00:00:00,TOR vs. PHI,W,240.0,41,82,0.5,12,25,0.48,31,37,0.8378378378378378,10,25,35,25,7,2,7,5,16,25,125,55,1,0,177.1950594996694
800,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301177,2014-04-11T00:00:00,TOR vs. NYK,L,240.0,30,76,0.39473684210526316,15,33,0.45454545454545453,25,31,0.8064516129032258,14,28,42,16,14,2,4,3,24,24,100,-40,1,0,103.11025959323652
801,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301198,2014-04-13T00:00:00,TOR @ DET,W,240.0,39,81,0.48148148148148145,9,23,0.391304347826087,29,35,0.8285714285714286,8,32,40,22,9,8,6,4,35,29,116,45,0,0,180.43607397453405
802,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301205,2014-04-14T00:00:00,TOR vs. MIL,W,240.0,38,81,0.4691358024691358,14,32,0.4375,20,26,0.7692307692307693,15,31,46,25,13,11,0,3,22,21,110,50,2,0,167.21956868040868
803,2013-14,Regular Season,1610612761,TOR,Toronto Raptors,21301226,2014-04-16T00:00:00,TOR @ NYK,L,239.99999999999997,36,80,0.45,9,29,0.3103448275862069,11,18,0.6111111111111112,12,36,48,20,24,9,2,6,20,23,92,-15,0,0,129.6311092989892
804,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400008,2014-10-29T00:00:00,TOR vs. ATL,W,239.99999999999997,37,90,0.4111111111111111,8,26,0.3076923076923077,27,33,0.8181818181818182,16,32,48,26,9,13,9,8,22,24,109,35,3,0,195.33531657292409
805,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400029,2014-11-01T00:00:00,TOR @ ORL,W,239.99999999999997,33,83,0.39759036144578314,4,21,0.19047619047619047,38,48,0.7916666666666666,15,35,50,13,7,4,4,7,21,37,108,65,1,0,114.29435512796178
806,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400040,2014-11-02T00:00:00,TOR @ MIA,L,240.0,37,79,0.46835443037974683,4,16,0.25,24,39,0.6153846153846154,9,19,28,11,10,8,5,6,28,29,102,-25,0,0,99.14670515864485
807,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400052,2014-11-04T00:00:00,TOR vs. OKC,W,240.00000000000003,32,81,0.3950617283950617,8,31,0.25806451612903225,28,33,0.8484848484848485,12,27,39,23,10,6,3,3,24,27,100,60,0,0,149.97638019468724
808,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400059,2014-11-05T00:00:00,TOR @ BOS,W,240.0,42,87,0.4827586206896552,7,16,0.4375,19,23,0.8260869565217391,6,18,24,18,7,11,4,3,18,25,110,15,0,0,157.01168855793247
809,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400077,2014-11-07T00:00:00,TOR vs. WAS,W,240.0,35,80,0.4375,9,22,0.4090909090909091,24,31,0.7741935483870968,10,39,49,19,13,5,3,5,27,29,103,95,1,1,138.7719932960182
810,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400093,2014-11-09T00:00:00,TOR vs. PHI,W,240.0,43,76,0.5657894736842105,7,17,0.4117647058823529,27,30,0.9,4,35,39,23,20,12,8,6,17,23,120,160,0,0,212.2631777658672
811,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400103,2014-11-11T00:00:00,TOR vs. ORL,W,239.99999999999997,35,77,0.45454545454545453,9,21,0.42857142857142855,25,30,0.8333333333333334,5,35,40,16,12,9,1,5,17,24,104,20,0,0,141.77087653050785
812,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400119,2014-11-13T00:00:00,TOR vs. CHI,L,239.99999999999997,35,89,0.39325842696629215,8,25,0.32,15,21,0.7142857142857143,13,25,38,17,14,11,7,7,28,18,93,-35,0,0,109.32406786214611
813,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400134,2014-11-15T00:00:00,TOR vs. UTA,W,240.00000000000003,43,84,0.5119047619047619,8,21,0.38095238095238093,17,23,0.7391304347826086,13,29,42,15,8,6,5,3,19,21,111,90,1,0,166.16682475660934
814,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400166,2014-11-19T00:00:00,TOR vs. MEM,W,240.0,38,83,0.4578313253012048,9,26,0.34615384615384615,11,13,0.8461538461538461,7,28,35,24,8,9,6,4,20,16,96,20,0,0,140.38792488656495
815,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400175,2014-11-21T00:00:00,TOR vs. MIL,W,240.0,45,86,0.5232558139534884,15,25,0.6,19,24,0.7916666666666666,15,42,57,27,16,8,4,1,24,18,124,210,1,0,273.1126002173488
816,2014-15,Regular Season,1610612761,TOR,Toronto Raptors,21400186,2014-11-22T00:00:00,TOR @ CLE,W,240.0,32,80,0.4,8,24,0.3333333333333333,38,42,0.9047619047619048,8,26,34,20,8,8,6,6,26,28,110,85,0,0,172.50717103507682
