SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900395,2019-12-16T00:00:00,TOR vs. CLE,W,27.13333333,4,9,0.444,0,3,0,0,0,0,1,4,5,3,0,1,0,0,0,0,8,19,0,0,Regular Season,2019-2016106127610021900395,8.041958042,14.87601966,25595700
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900395,2019-12-16T00:00:00,TOR vs. CLE,W,27.85,6,9,0.667,0,2,0,0,0,0,2,7,9,1,0,1,0,0,2,1,12,9,0,0,Regular Season,2019-2016106127610021900395,11.88811189,22.7448833,2281800
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900395,2019-12-16T00:00:00,TOR vs. CLE,W,36.68333333,6,13,0.462,3,7,0.429,5,8,0.625,0,4,4,11,1,0,0,1,4,5,20,13,1,0,Regular Season,2019-2016106127610021900395,13.98601399,24.20813267,34996296
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,34.55,10,26,0.385,3,5,0.6,7,10,0.7,1,9,10,5,2,3,3,2,4,5,30,2,1,0,Regular Season,2019-2016106127610021900381,25.80645161,31.91554269,2351839
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,20.78333333,4,7,0.571,0,1,0,4,4,1,5,7,12,1,1,2,2,0,3,2,12,3,1,0,Regular Season,2019-2016106127610021900381,19.89247312,39.82907779,23271604
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,33.9,6,11,0.545,3,5,0.6,2,2,1,1,14,15,2,0,1,2,1,4,5,17,6,1,0,Regular Season,2019-2016106127610021900381,28.49462366,27.92017699,25595700
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,32.73333333,10,15,0.667,5,7,0.714,0,1,0,1,3,4,1,1,0,2,0,6,1,25,18,0,0,Regular Season,2019-2016106127610021900381,18.8172043,28.7557332,10116576
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,38.9,5,14,0.357,2,8,0.25,5,6,0.833,0,4,4,6,2,3,0,0,2,4,17,7,0,0,Regular Season,2019-2016106127610021900381,17.20430108,17.50455013,34996296
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,7.033333333,0,4,0,0,2,0,2,2,1,0,2,2,1,0,0,0,0,0,2,2,-4,0,0,Regular Season,2019-2016106127610021900381,1.075268817,0.145165877,2500000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,13.36666667,0,6,0,0,3,0,0,0,0,1,0,1,1,1,1,0,3,0,0,0,3,0,0,Regular Season,2019-2016106127610021900381,-4.838709677,-12.06531172,898310
2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,1.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2,0,0,Regular Season,2019-2016106127610021900381,-2.150537634,-65.604,129568
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,1.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,Regular Season,2019-2016106127610021900381,0,0,1588231
2019-20,1629044,Shamorie Ponds,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,1.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,Regular Season,2019-2016106127610021900381,0,0,
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,21.3,2,7,0.286,1,3,0.333,0,0,0,0,1,1,1,2,0,0,1,3,1,5,10,0,0,Regular Season,2019-2016106127610021900381,-3.225806452,-3.864084507,2281800
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,5.516666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-10,0,0,Regular Season,2019-2016106127610021900381,-0.537634409,0,1588231
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900381,2019-12-14T00:00:00,TOR vs. BKN,W,28.66666667,1,7,0.143,0,5,0,0,0,0,1,1,2,3,1,0,0,0,0,0,2,11,0,0,Regular Season,2019-2016106127610021900381,-0.537634409,-1.576709302,4000000
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,35.21166667,1,8,0.125,0,7,0,4,4,1,1,3,4,6,2,2,0,0,2,3,6,-7,0,0,Regular Season,2019-2016106127610021900359,10.07751938,7.269891608,34996296
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,19.69833333,0,8,0,0,3,0,0,0,0,1,4,5,3,0,0,2,0,0,0,0,-12,0,0,Regular Season,2019-2016106127610021900359,0.775193798,-1.679888315,23271604
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,34.02166667,7,11,0.636,2,5,0.4,6,6,1,1,2,3,1,5,1,0,1,3,5,22,-20,0,0,Regular Season,2019-2016106127610021900359,22.48062016,19.55709597,10116576
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,8.983333333,2,5,0.4,1,3,0.333,0,0,0,1,2,3,0,0,0,0,0,1,0,5,2,0,0,Regular Season,2019-2016106127610021900359,5.426356589,17.52545455,1588231
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,34.63666667,4,14,0.286,1,7,0.143,4,4,1,2,5,7,0,2,1,2,1,3,2,13,-24,0,0,Regular Season,2019-2016106127610021900359,9.302325581,9.11614859,2281800
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,15.01166667,3,8,0.375,2,5,0.4,2,2,1,0,2,2,1,2,1,0,1,1,2,10,-1,0,0,Regular Season,2019-2016106127610021900359,9.302325581,16.78720995,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,9.783333333,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,-14,0,0,Regular Season,2019-2016106127610021900359,-7.751937984,-17.03151618,4000000
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,13.41166667,1,4,0.25,0,0,0,1,2,0.5,4,4,8,1,1,1,0,0,4,1,3,-9,0,0,Regular Season,2019-2016106127610021900359,3.100775194,13.17233752,2500000
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,3.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Regular Season,2019-2016106127610021900359,0,0,1588231
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,31.02166667,4,8,0.5,1,2,0.5,0,2,0,4,7,11,6,2,3,1,0,4,5,9,0,0,0,Regular Season,2019-2016106127610021900359,24.03100775,22.26240799,25595700
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900359,2019-12-11T00:00:00,TOR vs. LAC,L,35.20333333,9,20,0.45,1,4,0.25,5,5,1,1,3,4,3,3,1,3,1,4,3,24,-16,0,0,Regular Season,2019-2016106127610021900359,23.25581395,21.48955591,2351839
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,6.316666667,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,1,1,0,1,0,0,Regular Season,2019-2016106127610021900345,-1.863354037,-4.42353562,1588231
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,12.06833333,1,2,0.5,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,-6,0,0,Regular Season,2019-2016106127610021900345,-1.863354037,-3.236403812,898310
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,36.715,4,9,0.444,0,2,0,2,3,0.667,1,4,5,2,2,2,2,1,0,2,10,9,0,0,Regular Season,2019-2016106127610021900345,14.28571429,12.7207136,2281800
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,38.52,3,15,0.2,1,8,0.125,4,5,0.8,0,7,7,7,2,0,1,0,2,7,11,7,0,0,Regular Season,2019-2016106127610021900345,10.55900621,6.4701973,34996296
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,28.66666667,7,16,0.438,1,6,0.167,2,4,0.5,1,3,4,3,1,2,0,0,2,3,17,7,0,0,Regular Season,2019-2016106127610021900345,14.28571429,19.56334884,10116576
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,38.76666667,7,18,0.389,2,6,0.333,6,8,0.75,0,6,6,1,2,1,1,0,0,4,22,1,0,0,Regular Season,2019-2016106127610021900345,19.25465839,16.067773,2351839
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,18.53333333,3,11,0.273,1,1,1,4,4,1,6,8,14,1,2,0,0,2,0,2,11,-8,1,0,Regular Season,2019-2016106127610021900345,16.14906832,24.98341727,23271604
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,16.96666667,3,7,0.429,0,1,0,0,0,0,0,1,1,0,2,1,0,1,1,0,6,-6,0,0,Regular Season,2019-2016106127610021900345,1.242236025,2.629037328,2500000
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,29.48,4,7,0.571,1,2,0.5,0,0,0,3,6,9,5,1,2,4,0,4,0,9,9,0,0,Regular Season,2019-2016106127610021900345,21.73913043,27.10261194,25595700
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900345,2019-12-09T00:00:00,TOR @ CHI,W,13.96666667,2,4,0.5,1,2,0.5,0,0,0,2,3,5,0,1,0,0,0,1,1,5,-9,0,0,Regular Season,2019-2016106127610021900345,6.211180124,14.07830549,1588231
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,27.76666667,5,15,0.333,2,5,0.4,0,1,0,3,4,7,3,3,0,0,1,6,2,12,-2,0,0,Regular Season,2019-2016106127610021900338,0.606060606,4.925582233,23271604
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,16.95,3,5,0.6,0,0,0,0,0,0,1,2,3,3,1,1,0,1,1,0,6,-8,0,0,Regular Season,2019-2016106127610021900338,10.3030303,19.75286136,898310
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,4.466666667,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,Regular Season,2019-2016106127610021900338,3.636363636,30.82097015,1588231
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,36.48166667,7,18,0.389,0,4,0,2,3,0.667,3,4,7,2,1,1,0,1,1,3,16,0,0,0,Regular Season,2019-2016106127610021900338,12.72727273,12.95053223,2351839
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,30.21666667,0,6,0,0,4,0,0,0,0,0,5,5,3,2,0,1,0,5,1,0,9,0,0,Regular Season,2019-2016106127610021900338,-5.454545455,-7.017584115,25595700
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,16.03333333,4,6,0.667,1,2,0.5,3,3,1,0,1,1,1,2,1,1,0,1,3,12,-16,0,0,Regular Season,2019-2016106127610021900338,12.72727273,29.62920998,2500000
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,22.735,3,8,0.375,1,4,0.25,1,1,1,1,1,2,0,4,3,1,0,2,1,8,-12,0,0,Regular Season,2019-2016106127610021900338,2.424242424,7.267385089,10116576
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,37.75,7,14,0.5,4,8,0.5,8,9,0.889,2,4,6,5,4,2,0,1,4,5,26,0,0,0,Regular Season,2019-2016106127610021900338,26.66666667,27.09509934,34996296
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,12.11666667,0,1,0,0,1,0,2,2,1,0,1,1,2,1,1,0,0,0,2,2,0,0,0,Regular Season,2019-2016106127610021900338,4.848484848,11.43557084,9346153
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900338,2019-12-08T00:00:00,TOR @ PHI,L,35.48333333,8,14,0.571,2,4,0.5,1,1,1,3,7,10,2,0,4,1,1,2,1,19,2,1,0,Regular Season,2019-2016106127610021900338,31.51515152,31.36125881,2281800
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,23.5,4,11,0.364,1,7,0.143,0,0,0,1,3,4,4,0,1,0,0,2,0,9,6,0,0,Regular Season,2019-2016106127610021900318,8.457711443,15.4312766,2281800
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,28.93666667,2,4,0.5,1,3,0.333,0,0,0,1,5,6,5,2,4,2,0,2,1,5,10,0,0,Regular Season,2019-2016106127610021900318,14.4278607,20.1520447,25595700
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,24.58,4,8,0.5,0,2,0,6,8,0.75,0,2,2,1,2,2,0,0,2,4,14,-14,0,0,Regular Season,2019-2016106127610021900318,8.955223881,18.61314076,10116576
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,17.38,4,10,0.4,0,2,0,2,2,1,3,2,5,2,2,0,0,0,3,1,10,-19,0,0,Regular Season,2019-2016106127610021900318,4.47761194,14.91438435,23271604
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,14.23333333,2,6,0.333,2,5,0.4,0,0,0,1,2,3,0,1,1,1,0,1,0,6,-13,0,0,Regular Season,2019-2016106127610021900318,3.980099502,14.69747073,898310
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,36.33666667,9,22,0.409,2,8,0.25,4,4,1,1,8,9,2,3,2,1,1,3,4,24,-2,0,0,Regular Season,2019-2016106127610021900318,17.91044776,19.66567287,2351839
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,38.48333333,7,13,0.538,3,7,0.429,3,4,0.75,0,6,6,5,2,3,1,1,4,4,20,-2,0,0,Regular Season,2019-2016106127610021900318,21.39303483,24.11337375,9346153
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,41.83333333,5,8,0.625,3,5,0.6,6,6,1,1,4,5,8,4,1,0,0,3,8,19,-7,0,0,Regular Season,2019-2016106127610021900318,22.3880597,21.76594422,34996296
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,3.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0,0,Regular Season,2019-2016106127610021900318,0,0,1588231
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900318,2019-12-05T00:00:00,TOR vs. HOU,L,11.45,1,6,0.167,0,0,0,0,0,0,4,1,5,0,1,0,0,0,1,1,2,-4,0,0,Regular Season,2019-2016106127610021900318,-1.990049751,-0.842270742,2500000
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,33.06666667,5,9,0.556,2,6,0.333,2,3,0.667,0,3,3,2,1,0,1,0,5,2,14,-6,0,0,Regular Season,2019-2016106127610021900301,9.289617486,13.99599798,25595700
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,43.4,5,16,0.313,3,9,0.333,6,7,0.857,0,1,1,6,1,3,0,1,3,6,19,-15,0,0,Regular Season,2019-2016106127610021900301,14.20765027,15.98504608,9346153
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,21.18333333,3,5,0.6,0,2,0,0,0,0,0,3,3,2,0,0,1,0,3,1,6,-3,0,0,Regular Season,2019-2016106127610021900301,7.103825137,13.24121164,2281800
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,22,4,8,0.5,2,3,0.667,3,4,0.75,3,6,9,0,2,0,1,1,3,2,13,-4,0,0,Regular Season,2019-2016106127610021900301,12.02185792,22.56927273,23271604
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,38.96666667,5,14,0.357,0,2,0,5,6,0.833,2,10,12,1,2,0,0,3,1,3,15,-15,1,0,Regular Season,2019-2016106127610021900301,15.30054645,10.93583405,2351839
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,16.75,3,4,0.75,0,0,0,0,2,0,2,1,3,1,2,0,0,0,0,1,6,-3,0,0,Regular Season,2019-2016106127610021900301,4.371584699,11.84047761,2500000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,14.78333333,0,3,0,0,2,0,2,2,1,0,3,3,1,1,0,0,0,1,1,2,12,0,0,Regular Season,2019-2016106127610021900301,1.092896175,-1.09264938,898310
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,40.76666667,2,18,0.111,0,11,0,8,8,1,2,4,6,11,1,1,1,2,3,8,12,-14,1,0,Regular Season,2019-2016106127610021900301,10.38251366,10.44635323,34996296
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900301,2019-12-03T00:00:00,TOR vs. MIA,L,34.08333333,8,14,0.571,4,8,0.5,3,4,0.75,0,8,8,1,1,1,0,0,1,3,23,-7,0,0,Regular Season,2019-2016106127610021900301,26.2295082,26.83924694,10116576
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900291,2019-12-01T00:00:00,TOR vs. UTA,W,29.93333333,3,5,0.6,0,1,0,4,7,0.571,0,5,5,2,2,4,1,0,3,4,10,19,0,0,Regular Season,2019-2016106127610021900291,8.303249097,18.20071269,2281800
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900291,2019-12-01T00:00:00,TOR vs. UTA,W,23.5,4,7,0.571,0,0,0,2,2,1,1,5,6,2,0,1,2,0,2,2,10,11,0,0,Regular Season,2019-2016106127610021900291,10.46931408,25.52204255,2500000
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900291,2019-12-01T00:00:00,TOR vs. UTA,W,34.6,14,22,0.636,5,9,0.556,2,2,1,0,5,5,5,4,2,0,1,2,2,35,18,0,0,Regular Season,2019-2016106127610021900291,23.8267148,38.91540462,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900291,2019-12-01T00:00:00,TOR vs. UTA,W,23.03333333,5,7,0.714,2,3,0.667,1,2,0.5,1,3,4,3,3,0,1,0,1,1,13,12,0,0,Regular Season,2019-2016106127610021900291,9.386281588,22.97127352,898310
